movieId,title,genres,sinopsis
44943,9/11 (2002),Documentary,"A real life documentary following the events of September 11 from an insider's view, through the lens of James Hanlon and two French filmmakers who were in Manhattan that one day."
44972,Scary Movie 4 (2006),Comedy|Horror,"Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien ""Tr-iPods"" are invading the world and she has to uncover the secret in order to stop them."
44974,Hard Candy (2005),Drama|Thriller,"Hayley's a smart, charming teenage girl. Jeff's a handsome, smooth fashion photographer. An Internet chat, a coffee shop meet-up, an impromptu fashion shoot back at Jeff's place. Jeff thinks it's his lucky night. He's in for a surprise."
45028,"Prairie Home Companion, A (2006)",Comedy|Drama|Musical,"A look at what goes on backstage during the last broadcast of America's most celebrated radio show, where singing cowboys Dusty and Lefty, a country music siren, and a host of others hold court."
45062,"Sentinel, The (2006)",Crime|Drama|Thriller,A Secret Service agent is framed as the mole in an assassination attempt on the President. He must clear his name and foil another assassination attempt while on the run from a Secret Service Protective Intelligence Division agent.
45074,"Wild, The (2006)",Adventure|Animation|Children|Comedy|Fantasy,"An adolescent lion is accidentally shipped from the New York Zoo to Africa. Now running free, his zoo pals must put aside their differences to help bring him back."
45081,Silent Hill (2006),Fantasy|Horror|Thriller,"A woman, Rose, goes in search for her adopted daughter within the confines of a strange, desolate town called Silent Hill."
45106,American Dreamz (2006),Comedy|Drama,"The new season of ""American Dreamz,"" the wildly popular television singing contest, has captured the country's attention, as the competition looks to be between a young Midwestern gal (Moore) and a showtunes-loving young man from Orange County (Golzari). Recently awakened President Staton (Quaid) even wants in on the craze, as he signs up for the potential explosive s... Read all"
45175,Kinky Boots (2005),Comedy|Drama,"A drag queen comes to the rescue of a man who, after inheriting his father's shoe factory, needs to diversify his product if he wants to keep the business afloat."
45183,"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)",Action|Comedy|Crime|Thriller,"A young fighter named Kham must go to Australia to retrieve his stolen elephant. With the help of a Thai-born Australian detective, Kham must take on all comers, including a gang led by an evil woman and her two deadly bodyguards."
45186,Mission: Impossible III (2006),Action|Adventure|Thriller,IMF agent Ethan Hunt comes into conflict with a dangerous and sadistic arms dealer who threatens his life and his fiancée in response.
45208,RV (2006),Adventure|Children|Comedy,"Bob Munro and his dysfunctional family rent an RV for a road trip to the Colorado Rockies, where they ultimately have to contend with a bizarre community of campers."
45210,United 93 (2006),Crime|Drama,"A real-time account of the events on United Flight 93, one of the planes hijacked on September 11th, 2001 that crashed near Shanksville, Pennsylvania when passengers foiled the terrorist plot."
45221,Stick It (2006),Comedy,"After a run-in with the law, Haley Graham (Missy Peregrym) is forced to return to the world from which she fled some years ago. Enrolled in an elite gymnastics program run by the legendary Burt Vickerman (Jeff Bridges), Haley's rebellious attitude gives way to something that just might be called team spirit."
45361,"American Haunting, An (2005)",Drama|Horror|Mystery|Thriller,"An invisible entity haunts a 19th century family, and family secrets soon begin to surface."
45382,Down in the Valley (2005),Drama|Romance,"Set in the present-day San Fernando Valley, the project revolves around a delusional man who believes he's a cowboy and the relationship that he starts with a rebellious young woman."
45431,Over the Hedge (2006),Adventure|Animation|Children|Comedy,"A scheming raccoon fools a mismatched family of forest creatures into helping him repay a debt of food, by invading the new suburban sprawl that popped up while they were hibernating...and learns a lesson about family himself."
45440,Art School Confidential (2006),Comedy|Drama,"Starting from childhood attempts at illustration, the protagonist pursues his true obsession to art school. But as he learns how the art world really works, he finds that he must adapt his vision to the reality that confronts him."
45442,Poseidon (2006),Action|Adventure|Thriller|IMAX,"On New Year's Eve, the luxury ocean liner Poseidon capsizes after being swamped by a rogue wave. The survivors are left to fight for their lives as they attempt to escape the sinking ship."
45447,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller,"A murder inside the Louvre, and clues in Da Vinci paintings, lead to the discovery of a religious mystery protected by a secret society for two thousand years, which could shake the foundations of Christianity."
45499,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller,"The human government develops a cure for mutations, and Jean Gray becomes a darker uncontrollable persona called the Phoenix who allies with Magneto, causing escalation into an all-out battle for the X-Men."
45501,"Break-Up, The (2006)",Comedy|Drama|Romance,"In a bid to keep their luxurious condo from their significant other, a couple's break-up proceeds to get uglier and nastier by the moment."
45503,Peaceful Warrior (2006),Drama,A chance encounter with a stranger changes the life of a college gymnast.
45517,Cars (2006),Animation|Children|Comedy,"On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town, and learns that winning isn't everything in life."
45635,"Notorious Bettie Page, The (2005)",Drama,"The life of Bettie Page, a 1950s pin-up model and one of the first sex icons in America, who became the target of a Senate investigation because of her risqué bondage photos."
45648,Game 6 (2005),Comedy|Drama,"Combining real and fictional events, this movie centers around the historic 1986 World Series, and a day in the life of a playwright who skips opening night to watch the momentous game."
45658,On a Clear Day (2005),Drama,Frank determines to salvage his self-esteem and tackle his demons by attempting the ultimate test of endurance - swimming the English Channel.
45662,"Omen, The (2006)",Horror|Thriller,An American official realizes that his young son may literally be the Devil incarnate.
45666,Nacho Libre (2006),Comedy,"Berated all his life by those around him, a monk follows his dream and dons a mask to moonlight as a Luchador (Mexican wrestler)."
45668,"Lake House, The (2006)",Drama|Fantasy|Romance,"A lonely doctor who once occupied an unusual lakeside house begins to exchange love letters with its former resident, a frustrated architect. They must try to unravel the mystery behind their extraordinary romance before it's too late."
45672,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance,A workaholic architect finds a universal remote that allows him to fast-forward and rewind to different parts of his life. Complications arise when the remote starts to overrule his choices.
45720,"Devil Wears Prada, The (2006)",Comedy|Drama,"A smart but sensible new graduate lands a job as an assistant to Miranda Priestly, the demanding editor-in-chief of a high fashion magazine."
45722,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy,"Jack Sparrow races to recover the heart of Davy Jones to avoid enslaving his soul to Jones' service, as other friends and foes seek the heart for their own agenda as well."
45726,"You, Me and Dupree (2006)",Comedy,"A best man (Wilson) stays on as a houseguest with the newlyweds, much to the couple's annoyance."
45728,Clerks II (2006),Comedy,A calamity at Dante and Randal's shops sends them looking for new horizons - but they ultimately settle at the fast food empire Mooby's.
45730,Lady in the Water (2006),Drama|Fantasy|Mystery,"Apartment building superintendent Cleveland Heep rescues what he thinks is a young woman from the pool he maintains. When he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home, he works with his tenants to protect his new friend from the creatures that are determined to keep her in our world."
45732,My Super Ex-Girlfriend (2006),Comedy|Fantasy|Romance,"When a regular guy dumps a superhero for her neediness, she uses her powers to make his life a living hell."
45880,Marie Antoinette (2006),Drama|Romance,"The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 14 to her reign as queen at 19 and to the end of her reign as queen, and ultimately the fall of Versailles."
45928,Who Killed the Electric Car? (2006),Documentary,"A documentary that investigates the birth and death of the electric car, as well as the role of renewable energy and sustainable living in the future."
